customer_id,churn,gender_Female,gender_Male,senior_citizen_0,senior_citizen_1,partner_No,partner_Yes,dependents_No,dependents_Yes,phone_service_No,phone_service_Yes,multiple_lines_No,multiple_lines_No phone service,multiple_lines_Yes,internet_service_DSL,internet_service_Fiber optic,internet_service_No,online_security_No,online_security_No internet service,online_security_Yes,online_backup_No,online_backup_No internet service,online_backup_Yes,device_protection_No,device_protection_No internet service,device_protection_Yes,tech_support_No,tech_support_No internet service,tech_support_Yes,streaming_tv_No,streaming_tv_No internet service,streaming_tv_Yes,streaming_movies_No,streaming_movies_No internet service,streaming_movies_Yes,contract_Month-to-month,contract_One year,contract_Two year,paperless_billing_No,paperless_billing_Yes,payment_method_Bank transfer (automatic),payment_method_Credit card (automatic),payment_method_Electronic check,payment_method_Mailed check,tenure,monthly_charges,total_charges
5312-UXESG,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,True,False,True,False,False,False,1.4088534073065913,1.4609770466141145,2.149862204193392
9488-HGMJH,True,True,False,False,True,True,False,True,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,-0.01718523736426863,1.131896657255345,0.3557292586164741
6038-GCYEC,True,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,True,False,False,-1.076528230548336,-0.5201533782124163,-0.8878899680082781
2150-WLKUW,False,True,False,True,False,False,True,True,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,True,False,True,False,False,False,-0.01718523736426863,0.8244225560867979,0.2728742526706361
7159-FVYPK,False,True,False,True,False,False,True,False,True,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,True,True,False,False,False,1.082901717096109,0.6133457406900117,1.1761173499704995
7032-LMBHI,False,True,False,True,False,True,False,True,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,True,False,True,False,False,False,-0.09867315991688919,0.18121997688556707,-0.037236416548371454
1150-WFARN,True,True,False,True,False,False,True,False,True,False,True,False,False,True,False,True,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,-0.506112772679992,-1.509056568457203,-0.842138827877376
6088-BXMRG,False,True,False,True,False,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False,-0.22090504374582004,-1.3395303072723823,-0.6712007445242612
3144-AUDBS,True,True,False,True,False,False,True,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,-0.506112772679992,0.47705992287476395,-0.33636151788638124
4821-SJHJV,False,True,False,True,False,False,True,False,True,False,True,False,False,True,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False,-0.9542963467194051,-1.485788258098502,-0.9234276183221081
7346-MEDWM,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,1.4495973685829016,0.2726311961518919,1.2704873487554558
1137-DGOWI,False,True,False,True,False,False,True,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,1.4903413298592119,-0.11295794693515106,0.7837913966300493
5616-PRTNT,True,False,True,True,False,True,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,-0.26164900502213034,0.6482482062280629,-0.0007502131845759458
3812-LRZIR,False,True,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False,True,False,1.4903413298592119,-1.4924363467724167,-0.4088044996558521
4818-QIUFN,True,True,False,False,True,True,False,True,False,False,True,False,False,True,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,-0.8728084241667845,-1.4758161250876303,-0.9052506947599753
9483-GCPWE,False,False,True,True,False,True,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True,-1.2802480369298874,-0.4669686688210999,-0.9849732697036012
4227-OJHAL,False,True,False,True,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False,True,False,False,-0.9135523854430948,-1.4741541029191516,-0.9004196920171269
9220-CXRSC,False,True,False,True,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,0.9199258719908678,0.36404241541821675,0.8739701144965526
4993-JCRGJ,False,False,True,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,0.4717422979514547,0.020003826543139838,0.2167331477366217
9537-JALFH,False,False,True,True,False,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,True,False,False,False,0.5532302205040753,0.5186104770867298,0.5832055156221936
6698-OXETB,False,False,True,True,False,True,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,True,1.4903413298592119,-0.1678046784949459,0.7882253306543074
2103-ZRXFN,False,False,True,True,False,True,False,True,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,-0.8728084241667845,0.45545363468454153,-0.6216774515667514
3724-BSCVH,False,False,True,True,False,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True,-0.8728084241667845,1.2366040538694991,-0.5020494704048025
4877-TSOFF,False,True,False,True,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,False,True,False,False,True,True,False,False,False,-0.13941712119319946,-0.5268014668863306,-0.4233636860041623
9209-NWPGU,False,False,True,True,False,True,False,True,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,True,False,False,False,True,False,1.0014137945434884,1.1584890119510036,1.417866021472214
6961-VCPMC,True,False,True,False,True,False,True,True,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False,-0.18016108246950976,-1.5472830783322116,-0.7714605959683064
7306-YDSOI,False,False,True,True,False,False,True,False,True,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,True,True,False,False,False,0.3902543753988342,-0.34065498401672384,0.07577375263707284
5288-AHOUP,False,False,True,False,True,True,False,True,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False,-1.2395040756535771,-1.4675060142452372,-0.99028957865806
6688-UZPWD,True,True,False,True,False,False,True,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False,-0.38388088885106114,-0.8026971468537838,-0.5893825291214088
0655-YDGFJ,False,False,True,True,False,True,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,-0.5876006952326126,-1.4741541029191516,-0.8498596085166314
8468-EHYJA,False,True,False,True,False,False,True,True,False,False,True,False,False,True,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False,1.2051336009250397,-1.3295581742615106,-0.3560605382031101
6823-SIDFQ,False,False,True,True,False,True,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,-1.2802480369298874,0.19950222073883195,-0.9761274610283399
1097-FSPVW,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,-0.6690886177852331,0.8061403122335331,-0.3682593716131337
2839-RFSQE,True,True,False,True,False,True,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,-1.1987601143772668,1.0571056596738067,-0.8785809124946615
8328-SKJNO,False,False,True,True,False,True,False,False,True,True,False,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,False,False,1.4088534073065913,0.7978302013911399,1.5970322510494495
7010-ZMVBF,False,True,False,True,False,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,1.2051336009250397,-1.4874502802669807,-0.47721061611965504
5201-CBWYG,False,False,True,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,1.0014137945434884,1.3197051622934308,1.6050618629142754
0968-GSIKN,True,True,False,True,False,True,False,True,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,-1.2395040756535771,0.1662617773692593,-0.9426633918004815
1965-DDBWU,True,False,True,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,False,True,False,True,False,False,-0.38388088885106114,0.41057903613561864,-0.23113830745995745
9057-SIHCH,True,True,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False,-0.3023929662984406,-0.9888436297233908,-0.6348027786534856
6352-GIGGQ,False,False,True,True,False,True,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,True,False,False,False,1.6125732136881425,1.4393707584238922,2.4224498795056184
3635-QQRQD,False,False,True,True,False,True,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,False,-1.2395040756535771,0.6399380953856697,-0.9482223538607454
6771-XWBDM,True,True,False,True,False,False,True,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,True,False,False,-0.9950403079957154,-1.4824642137615447,-0.9451781603515533
2897-DOVND,False,False,True,True,False,True,False,True,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,-1.1172721918246462,-0.47195473532653576,-0.8970887266556196
3082-YVEKW,False,True,False,True,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,True,True,False,False,False,0.10504664646466222,-0.5184913560439374,-0.2566168835695003
0191-EQUUH,False,True,False,True,False,True,False,False,True,True,False,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,True,False,True,False,False,False,-0.3431369275747509,-1.336206262935425,-0.7458937823657434
7134-HBPBS,False,True,False,False,True,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,True,False,False,False,-1.2395040756535771,0.22775659760296899,-0.9474723351700749
3489-HHPFY,False,True,False,True,False,False,True,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,True,False,1.6125732136881425,1.33300133964126,2.4041847184504657
2926-JEJJC,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,0.3495104141225239,1.3861860490325761,0.8819776669881231
8601-QACRS,True,True,False,True,False,True,False,True,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,-1.1580161531009565,-0.5135052895385016,-0.9104567068481589
4950-BDEUX,False,False,True,True,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,True,False,-0.26164900502213034,0.35573230457582355,-0.11700311023850749
5789-LDFXO,False,False,True,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,-1.0357842692720256,0.978990617755311,-0.7122091194053349
0508-OOLTO,False,True,False,True,False,False,True,False,True,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,-1.2802480369298874,0.1380074005051227,-0.9769436578387757
2984-TBYKU,False,False,True,True,False,False,True,False,True,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False,True,False,False,-1.1580161531009565,-0.20935523270691173,-0.9081625320296374
9822-WMWVG,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,True,False,False,True,False,0.6347181430566958,0.4687498120323708,0.6565749910683751
2391-SOORI,True,False,True,True,False,True,False,False,True,False,True,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,-1.2395040756535771,0.9656944404074818,-0.920559899798956
9040-KZVWO,False,False,True,True,False,True,False,True,False,False,True,True,False,False,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,False,False,-0.8320644628904743,0.4787219450432425,-0.5909487446225149
2645-QTLMB,True,False,True,True,False,True,False,True,False,False,True,True,False,False,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False,1.1236456783724194,1.4842453569728156,1.8924954964271272
4806-HIPDW,True,True,False,True,False,False,True,True,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,0.9199258719908678,-0.18608692234821078,0.39378167748137577
1548-ARAGG,False,True,False,True,False,False,True,False,True,False,True,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,-1.2802480369298874,-1.1849622456038695,-0.9945029189497678
6339-RZCBJ,False,False,True,True,False,True,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,-1.2802480369298874,-1.4874502802669807,-0.9985177248821806
4424-TKOPW,True,False,True,False,True,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False,-1.1580161531009565,0.37401454842908843,-0.8666688509369532
4415-WNGVR,False,True,False,False,True,False,True,True,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,-1.2802480369298874,-1.3411923294408608,-0.9965765000357394
2522-AHJXR,False,False,True,True,False,False,True,True,False,False,True,False,False,True,False,True,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,True,True,False,False,False,0.3902543753988342,0.05656831424966958,0.21152713564843798
0412-UCCNP,False,False,True,True,False,True,False,True,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,-1.2802480369298874,-0.5068572008645872,-0.9855026946617215
1816-FLZDK,False,False,True,True,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,-1.0357842692720256,0.8161124452444047,-0.7285992337338114
7096-UCLNH,False,False,True,True,False,True,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,-1.1987601143772668,0.2925754621736353,-0.9047874479216199
8443-ZRDBZ,True,False,True,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,1.6125732136881425,0.5934014746682683,1.604179487984075
9136-ALYBR,True,False,True,True,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,-0.7098325790615434,-0.525139444717852,-0.6768038253310351
4615-PIVVU,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,-1.1580161531009565,0.5169484549182508,-0.8717425067856067
8885-QSQBX,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,-0.8728084241667845,-1.3162619969136813,-0.899206426488101
7479-NITWS,True,False,True,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,True,False,False,-1.1172721918246462,-1.3079518860712882,-0.9479135226351753
8617-ENBDS,False,False,True,True,False,True,False,True,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,-1.2802480369298874,-0.29910442980475804,-0.9827452730048446
9385-NXKDA,False,True,False,True,False,False,True,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,1.6125732136881425,1.532443999858696,2.6283961882144435
0430-IHCDJ,False,False,True,True,False,True,False,True,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,0.9199258719908678,0.43052330215736206,0.874918667546518
2959-MJHIC,True,False,True,True,False,False,True,True,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,True,False,0.3087664528462136,-1.2830215535441087,-0.5319840399118585
6674-KVJHG,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,1.0014137945434884,-1.4924363467724167,-0.5151747974915367
1814-DKOLC,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,-1.2802480369298874,0.4737358785378064,-0.9724876644412623
4201-JMNGR,True,True,False,False,True,True,False,True,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,-1.2802480369298874,1.0039209502824906,-0.9654507243729125
9351-HXDMR,False,False,True,True,False,False,True,True,False,False,True,False,False,True,False,True,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,-1.2802480369298874,-1.3162619969136813,-0.9962456094369142
3537-HPKQT,False,True,False,True,False,False,True,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,0.797693988161937,0.5335686766030371,0.7924827896925255
2129-ALKBS,False,True,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,0.3495104141225239,1.1169384577390378,0.8402192734163789
5821-MMEIL,False,True,False,True,False,False,True,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,True,False,False,False,0.4309983366751445,-0.28082218595149294,0.04758187361716303
5960-WPXQM,True,False,True,True,False,True,False,True,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,True,False,0.5939741817803856,-1.5123806127941604,-0.6144860958856163
0684-AOSIH,True,False,True,True,False,False,True,True,False,False,True,True,False,False,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False,-1.1987601143772668,-0.47860282400045034,-0.9468105539724244
8260-NGFNY,True,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,1.368109446030281,0.48537003371715715,1.2667813740486134
1309-XGFSN,False,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,0.9199258719908678,-0.3173866736580229,0.3690972388090135
1866-RZZQS,True,False,True,False,True,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False,-0.13941712119319946,-1.5190287014680746,-0.7737547707868281
6968-URWQU,False,False,True,True,False,False,True,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,True,-0.8320644628904743,0.6399380953856697,-0.5809337891647378
4742-TXUEX,False,True,False,True,False,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,True,False,False,False,1.368109446030281,1.3429734726521318,2.0530877337236397
9631-XEYKE,False,False,True,True,False,True,False,True,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,0.10504664646466222,1.2166597878477559,0.53516020067277
8631-NBHFZ,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,-0.9135523854430948,0.8310706447607126,-0.603985834216229
1335-MXCSE,False,False,True,True,False,False,True,False,True,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False,-0.22090504374582004,0.36404241541821675,-0.156312913378945
8873-TMKGR,False,False,True,True,False,True,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True,1.0421577558197987,1.0138930832933621,1.5593327821566283
8800-JOOCF,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,True,False,0.8791819107145575,1.4942174899836873,1.6883801156984688
1469-LBJQJ,False,True,False,True,False,False,True,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False,-0.9542963467194051,-1.494098368940895,-0.9284792147975065
4958-XCBDQ,True,False,True,False,True,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False,-1.2395040756535771,-1.5123806127941604,-0.994877928295103
8337-UPOAQ,True,False,True,False,True,False,True,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False,-1.076528230548336,0.14299346701055832,-0.8154469862388073
0064-YIJGF,False,False,True,True,False,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False,-0.26164900502213034,0.8792692876465931,0.030221146865465898
2386-OWURY,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False,-0.9542963467194051,-1.4808021915930663,-0.9252364869290193
1725-IQNIY,True,False,True,True,False,False,True,True,False,False,True,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,True,False,False,False,-0.9950403079957154,-0.33400689534280925,-0.810660102242469
0310-VQXAM,False,False,True,True,False,True,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,-0.8320644628904743,0.553512942624781,-0.6050005653859597
6598-RFFVI,True,False,True,True,False,True,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,-0.7098325790615434,-0.5218154003808947,-0.7075545916485266
3453-RTHJQ,False,False,True,True,False,True,False,True,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,0.4309983366751445,0.5119623884128152,0.5727934914458264
6712-OAWRH,True,True,False,False,True,True,False,True,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False,0.3902543753988342,1.1800953001412255,0.8557490721879097
6278-FEPBZ,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,-0.05792919864057891,0.015017760037703748,-0.12750337190789482
4280-DLSHD,False,False,True,True,False,False,True,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,1.368109446030281,0.8692971546357213,1.6089001938606482
1508-DFXCU,False,False,True,True,False,True,False,True,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,True,False,-0.5876006952326126,0.6864747161030716,-0.343001389236141
